customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4102-HLENU,0,0,1,0,67,1,1,1,1,1,1,0,0,0,2,0,1,65.65,4322.85,0
7266-GSSJX,1,0,1,1,11,1,0,0,2,2,2,2,2,2,0,1,0,20.45,250.8,0
7722-VJRQD,1,0,1,1,72,0,2,1,1,0,1,1,1,1,2,0,2,60.95,4549.05,0
7073-QETQY,1,0,1,1,66,1,0,0,2,2,2,2,2,2,1,1,0,20.35,1359.5,0
9415-DPEWS,0,0,0,0,18,1,1,2,0,0,0,1,1,0,0,1,0,88.35,1639.3,1
5624-RYAMH,0,0,0,0,9,1,0,0,2,2,2,2,2,2,0,1,0,19.5,178.85,0
0196-JTUQI,0,0,0,0,9,1,1,2,0,0,0,0,0,0,0,1,3,75.2,633.85,0
7130-YXBRO,1,0,1,0,48,1,1,2,1,1,1,0,1,1,0,1,2,111.45,5315.1,0
9272-LSVYH,1,0,0,0,10,1,0,2,0,0,0,0,0,0,0,0,1,70.15,735.5,0
7943-RQCHR,0,0,0,0,9,1,1,2,0,0,0,0,1,1,0,1,0,94.75,889.9,1
3793-MMFUH,0,1,0,0,13,1,1,2,0,0,0,0,1,1,0,1,0,95.05,1290,1
3249-ZPQRG,1,0,0,0,4,1,1,2,0,1,0,0,0,0,0,0,0,78.45,330.05,1
2568-BRGYX,1,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,0,70.2,237.95,1
3084-DOWLE,0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,0,2,92,6474.4,0
1084-MNSMJ,0,0,1,1,51,1,0,1,1,1,1,1,1,1,2,0,3,85.5,4421.95,0
7721-JXEAW,1,0,1,0,59,0,2,1,0,1,0,0,0,1,0,1,2,41.05,2452.7,1
7249-WBIYX,1,0,1,0,10,1,1,2,0,0,0,0,1,0,0,1,0,85.6,813.85,1
4238-HFHSN,1,1,1,0,61,1,1,2,0,1,0,0,0,0,0,1,0,82.15,4904.85,0
6250-CGGUN,1,0,0,0,54,1,0,2,1,0,1,1,0,0,1,0,0,84.4,4484.05,0
5478-JJVZK,0,0,0,0,33,1,1,1,1,1,0,0,0,0,0,1,1,60.9,2033.85,0
7596-IIWYC,0,0,0,0,27,1,0,0,2,2,2,2,2,2,2,1,2,20.25,538.2,0
6567-HOOPW,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,79.2,79.2,1
9793-WECQC,1,0,0,0,23,1,0,2,0,1,0,0,1,1,0,0,1,95.3,2192.9,0
4291-HPAXL,1,0,0,1,1,1,0,0,2,2,2,2,2,2,0,0,1,19.85,19.85,0
8999-YPYBV,1,0,1,1,45,1,0,1,1,1,1,1,1,1,2,1,1,84.35,3858.05,0
1839-FBNFR,0,0,1,1,39,1,0,0,2,2,2,2,2,2,2,1,2,19.85,854.8,0
3164-AALRN,1,0,0,0,5,1,0,1,0,0,1,0,1,1,1,1,1,70,347.4,1
3071-MVJCD,1,0,1,1,72,1,1,1,1,1,1,1,1,0,2,0,2,82.3,5815.15,0
1697-BCSHV,0,0,1,1,58,1,1,1,0,1,0,0,1,0,0,1,2,66.8,3970.4,0
0562-KBDVM,0,0,0,0,70,0,2,1,1,1,1,1,0,0,2,1,2,44.6,3058.15,0
1131-SUEKT,1,0,1,1,61,1,0,2,0,1,0,1,1,1,1,1,2,98.45,6145.2,0
3717-OEAUQ,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,70.7,129.2,0
4538-WNTMJ,0,0,1,1,46,1,1,0,2,2,2,2,2,2,1,0,1,24.95,1165.9,0
3334-CTHOL,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,49.95,49.95,1
4704-ERYFC,0,0,1,0,22,1,0,2,0,0,0,0,0,0,0,1,0,69.25,1554,1
9432-RUVSL,0,0,0,0,48,1,0,2,1,0,1,1,1,1,2,1,3,102.5,4904.25,0
8060-HIWJJ,1,0,0,0,64,1,1,1,0,1,1,1,1,1,2,0,3,86.55,5632.55,0
7684-XSZIY,1,0,1,1,72,1,1,0,2,2,2,2,2,2,2,0,2,24.3,1643.25,0
9089-UOWJG,0,0,1,1,12,1,0,1,0,0,1,0,1,0,0,1,3,58.35,740.55,0
8621-MNIHH,0,1,1,0,34,1,1,2,0,1,1,0,0,1,0,1,0,94.25,3217.55,1
8039-ACLPL,0,0,1,1,72,1,0,1,1,1,1,0,0,1,2,0,3,68.75,4888.2,0
9885-AIBVB,1,0,1,0,29,1,1,2,0,1,1,0,0,0,0,1,0,85.8,2440.25,0
1934-MKPXS,1,0,1,1,33,1,0,0,2,2,2,2,2,2,1,0,3,20.1,620.55,0
2592-YKDIF,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,20.35,20.35,0
2272-JKMSI,0,0,1,1,62,1,1,2,0,1,1,1,1,1,1,1,0,110.8,6840.95,0
0471-LVHGK,1,0,1,0,41,1,1,1,0,0,1,0,1,1,1,1,0,73,3001.2,1
9518-RWHZL,0,0,0,0,64,1,1,2,0,0,1,0,1,1,1,1,3,100.05,6254.2,1
8714-CTZJW,0,0,0,0,4,1,0,2,0,0,1,0,0,1,0,1,3,82.85,319.6,0
3569-EDBPQ,0,0,0,0,24,1,1,2,1,0,0,1,0,0,0,1,0,84.35,1938.05,0
3131-NWVFJ,0,0,1,1,14,1,0,0,2,2,2,2,2,2,1,0,1,19.55,294.5,0
7521-YXVZY,1,0,0,1,3,1,0,0,2,2,2,2,2,2,0,0,1,19.95,58.3,0
5419-CONWX,0,1,0,0,4,1,0,2,0,1,1,0,1,1,0,1,3,99.8,442.85,1
6240-EURKS,0,0,0,1,18,0,2,1,0,0,0,0,0,1,0,1,0,35,553,1
2373-NTKOD,1,0,0,0,8,1,0,1,0,0,0,0,1,1,0,1,0,66.25,546.45,0
1970-KKFWL,0,0,0,0,35,1,1,0,2,2,2,2,2,2,2,0,2,23.3,797.1,0
6960-HVYXR,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,76,76,1
9337-SRRNI,1,0,0,1,66,1,1,0,2,2,2,2,2,2,2,1,3,25.3,1673.8,0
0895-UADGO,1,0,0,1,8,0,2,1,1,0,0,1,0,1,2,1,1,44.55,343.45,0
5678-VFNEQ,0,0,1,0,71,1,1,2,1,0,1,0,1,1,1,1,3,104.1,7412.25,0
5977-CKHON,0,0,1,1,43,1,1,2,0,0,1,0,0,1,0,1,2,92.55,4039,0
7024-OHCCK,0,1,0,0,2,1,1,2,0,0,0,0,1,1,0,1,0,93.85,170.85,1
2692-BUCFV,1,1,0,0,29,1,0,2,0,1,1,0,1,1,0,1,2,101.45,2948.6,0
7861-UVUFT,0,0,1,0,15,1,0,2,0,0,1,0,1,0,0,1,0,84.3,1308.4,1
1830-GGFNM,1,0,1,1,65,1,1,2,1,1,1,1,0,0,2,0,3,94.55,6078.75,0
5302-BDJNT,1,0,0,0,35,1,1,2,0,0,1,1,1,0,0,0,0,95.5,3418.2,0
5223-UZAVK,1,0,0,0,64,1,0,2,1,1,0,0,1,1,1,1,3,100.3,6603.8,0
4859-ZSRDZ,0,0,1,1,58,0,2,1,0,0,1,1,1,1,2,1,3,55.5,3166.9,0
5651-WYIPH,0,1,0,0,18,1,0,1,0,1,0,0,0,0,0,1,3,49.85,865.75,0
9350-VLHMB,1,0,1,1,67,1,1,2,0,1,0,0,0,1,0,1,2,89.55,6373.1,0
3498-LZGQZ,1,0,1,1,63,1,0,0,2,2,2,2,2,2,2,1,1,19.15,1177.05,0
8785-CJSHH,0,0,1,0,60,1,1,2,0,1,0,0,1,1,0,1,0,99.8,5985.75,0
5357-TZHPP,1,1,0,0,9,1,1,2,0,0,0,0,0,1,0,1,3,84.4,732.5,1
3870-SPZSI,0,0,1,1,70,1,1,2,1,1,1,1,1,1,2,1,3,113.05,7869.05,0
0680-DFNNY,1,0,1,0,15,1,1,2,0,0,1,0,1,1,0,1,0,101.1,1504.05,1
7560-QRBXH,0,0,0,1,48,1,0,0,2,2,2,2,2,2,1,0,1,19.95,936.7,0
7077-XJMET,1,0,1,0,12,1,0,1,0,0,1,1,1,1,0,1,0,74.15,741.4,0
8752-GHJFU,1,1,1,0,71,1,1,2,1,1,1,1,0,0,1,1,0,92,6585.2,0
6896-SRVYQ,1,1,0,0,44,1,0,2,0,0,1,0,0,0,0,0,0,73.85,3122.4,0
7767-UXAGJ,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,50.45,50.45,1
4652-ODEVH,1,0,1,1,45,1,1,0,2,2,2,2,2,2,2,0,1,24.45,1088.25,0
6510-UPNKS,0,0,0,0,23,1,1,0,2,2,2,2,2,2,1,0,3,24.8,615.35,0
6718-BDGHG,0,0,1,0,43,1,1,1,0,0,0,1,1,0,1,1,2,64.85,2908.2,0
9046-DQMTP,1,0,0,0,35,1,0,0,2,2,2,2,2,2,0,0,2,20.75,739.9,0
6439-LAJXL,1,0,1,0,9,1,0,1,1,1,0,1,1,0,0,1,1,68.95,593.85,0
1571-SAVHK,1,0,0,0,12,1,1,2,0,0,0,1,1,1,0,1,1,99.95,1132.75,1
9052-VKDUW,0,1,1,0,65,1,1,2,1,1,1,0,1,1,0,1,3,109.4,7227.45,0
9546-CQJSU,0,0,0,0,2,1,1,2,0,0,1,0,1,0,0,1,0,91.4,193.6,1
1666-JZPZT,1,0,0,0,27,1,1,1,0,0,0,0,0,0,0,0,1,49,1291.35,0
5777-KJIRB,0,0,0,0,40,1,0,1,0,0,1,0,0,0,1,1,1,50.25,2023.55,0
0506-LVNGN,0,1,0,0,5,1,0,2,0,0,1,0,0,0,0,1,3,75.55,349.65,1
7677-SJJJK,1,0,1,1,8,1,0,0,2,2,2,2,2,2,1,0,3,19.9,153.95,0
2480-EJWYP,0,1,1,0,58,1,1,2,0,1,0,0,1,1,1,1,2,97.8,5458.8,0
3253-HKOKL,0,0,1,1,52,1,0,2,1,0,1,0,1,1,1,0,0,100.3,5244.45,0
7055-HNEOJ,1,0,1,0,3,1,0,1,0,0,1,1,0,0,0,1,1,55.8,154.55,0
5514-YQENT,1,0,0,1,41,1,0,2,1,1,1,1,1,1,2,1,0,111.15,4507.15,0
3211-AAPKX,1,0,0,0,20,1,1,2,0,0,0,1,1,1,0,1,1,98.55,2031.95,0
8445-DNBAE,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,50.05,50.05,0
2951-QOQTK,1,0,0,1,4,1,1,2,0,0,0,1,0,0,0,0,3,80.8,332.45,1
2958-NHPPS,1,0,0,0,23,1,0,0,2,2,2,2,2,2,0,0,0,20.85,473.9,0
6806-YDEUL,0,1,0,0,6,1,0,0,2,2,2,2,2,2,0,0,2,19.5,106.8,0
1735-XMJVH,1,0,1,1,8,1,0,0,2,2,2,2,2,2,0,1,1,19.35,152.6,0
6890-PFRQX,1,0,0,0,18,1,1,1,1,0,1,0,1,0,0,0,1,69.5,1199.4,0
0222-CNVPT,1,1,0,0,52,0,2,1,1,0,0,0,1,1,0,1,3,48.8,2555.05,0
5899-OUVKV,1,0,0,0,31,1,0,2,0,1,0,0,1,1,0,1,0,94.5,2979.2,0
8681-ICONS,1,0,1,1,29,1,0,0,2,2,2,2,2,2,0,1,1,20.65,654.85,0
1621-YNCJH,0,0,1,0,36,1,1,2,1,1,1,1,0,1,2,1,3,106.05,3834.4,0
3473-XIIIT,0,0,1,0,16,1,1,2,0,1,0,0,1,1,0,1,0,100,1534.75,1
6362-QHAFM,1,0,1,0,42,1,1,2,0,0,1,1,1,1,1,1,0,108.3,4586.15,0
7893-IXHRQ,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,0,20.55,20.55,1
3070-BDOQC,0,0,0,0,60,1,0,2,0,1,1,0,1,1,2,1,0,99.65,5941.05,0
2952-QAYZF,1,0,0,0,5,1,1,2,0,1,1,0,0,0,0,1,0,85.3,424.15,1
6234-PFPXL,1,0,1,0,22,1,1,2,1,0,0,1,1,0,0,0,3,95.9,2234.95,0
9824-QCJPK,1,0,1,0,36,1,0,0,2,2,2,2,2,2,1,0,1,20,666.75,0
4763-PGDPO,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,70.4,281,1
4283-IVYCI,1,0,0,0,9,1,0,1,1,0,0,1,0,1,0,0,1,64.95,547.8,0
1866-OBPNR,1,0,1,1,1,1,0,2,0,1,0,0,0,0,0,0,3,74.6,74.6,0
8205-MQUGY,1,0,1,1,12,1,0,1,1,0,0,0,0,0,0,1,0,49.2,571.15,0
8970-ANWXO,0,0,0,0,23,1,1,1,0,0,0,1,1,1,1,1,1,73.75,1756.6,0
9480-BQJEI,1,0,0,0,62,1,1,2,1,1,0,0,0,1,1,1,2,92.3,5731.45,0
5394-SVGJV,1,0,0,0,37,1,1,2,0,0,0,1,1,1,0,0,2,98.8,3475.55,1
6979-TNDEU,0,0,0,0,8,1,0,0,2,2,2,2,2,2,0,0,1,19.2,156.85,0
9777-WJJPR,1,0,1,0,31,1,1,2,0,0,1,0,1,0,0,0,3,88.65,2683.2,0
9283-LZQOH,1,0,1,1,13,1,1,2,0,0,0,0,0,0,0,1,3,74.4,896.75,1
7079-QRCBC,0,0,0,0,24,1,1,2,0,0,1,0,1,1,0,1,0,98.75,2407.3,1
9495-SKLKD,1,0,1,1,45,1,1,2,0,1,1,0,0,1,0,1,2,95.95,4456.65,0
6048-UWKAL,0,1,1,0,69,1,1,2,0,1,0,1,1,1,2,0,3,105.4,6998.95,0
5067-DGXLL,1,0,0,0,2,1,0,0,2,2,2,2,2,2,0,0,1,20.25,36.8,0
5469-CTCWN,1,0,1,1,61,1,1,2,1,1,0,0,1,1,1,1,0,106,6547.7,1
9851-QXEEQ,1,0,0,0,41,1,1,2,0,1,1,0,1,1,0,1,0,104.7,4346.4,1
6281-FKEWS,0,0,0,0,44,0,2,1,0,0,1,0,1,1,1,1,0,49.05,2265,0
8898-KASCD,1,0,0,0,39,0,2,1,0,0,1,1,0,0,1,0,1,35.55,1309.15,0
9242-TKFSV,1,0,1,1,72,0,2,1,1,1,1,1,1,1,2,1,3,65.1,4754.3,0
9290-SHCMB,0,1,0,0,13,1,0,2,0,0,1,0,1,1,0,1,0,96.85,1235.55,0
0743-HNPFG,0,0,1,1,51,1,0,1,1,1,0,1,0,1,1,1,3,69.75,3562.5,0
2277-BKJKN,0,1,1,0,71,1,0,2,0,1,1,0,1,1,2,1,0,99.2,7213.75,0
9809-IMGCQ,1,1,0,0,22,1,1,2,0,0,0,0,1,1,0,1,0,96.7,2082.95,1
5208-HFSBT,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,1,3,55.05,102.75,1
5035-PGZXH,0,0,0,0,56,1,1,2,0,1,1,0,1,1,1,1,0,106.8,5914.4,0
8695-WDYEA,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,51.25,51.25,0
6543-JXSOO,0,0,1,1,23,1,0,1,1,1,0,1,0,0,1,1,1,57.75,1282.85,0
8016-ZMGMO,0,1,1,0,66,1,1,1,0,1,1,0,1,0,1,1,2,70.85,4738.85,0
8605-ITULD,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,19.55,19.55,0
3254-YRILK,1,1,0,0,19,1,1,2,0,1,0,0,1,0,0,1,0,88.2,1775.8,1
6416-YJTTB,1,0,0,0,11,1,0,2,1,0,1,0,0,0,0,1,2,79.5,795.65,0
2667-WYLWJ,0,0,1,1,8,1,0,0,2,2,2,2,2,2,1,1,1,19.75,145,1
4472-VESGY,0,0,1,1,52,1,1,2,1,1,1,0,0,1,0,0,2,98.15,4993.4,0
3195-TQDZX,1,0,0,0,3,1,0,0,2,2,2,2,2,2,0,1,0,20.25,61.45,0
3128-YOVTD,0,0,1,1,51,1,0,2,1,1,0,0,0,0,0,1,2,79.15,4018.55,0
0529-ONKER,1,1,0,0,15,1,1,2,0,0,0,0,0,0,0,0,0,75.65,1146.65,1
1728-CXQBE,1,1,1,0,64,1,1,2,0,1,1,0,0,1,0,1,0,94.25,6081.4,0
7041-TXQJH,0,0,0,0,37,0,2,1,0,0,1,0,0,1,0,1,3,40.2,1478.85,0
5014-GSOUQ,1,0,0,0,13,1,0,0,2,2,2,2,2,2,2,0,1,19.95,243.65,0
5724-BIDBU,1,0,1,0,49,1,1,1,1,0,0,0,0,0,1,1,0,55.35,2633.95,0
0481-SUMCB,0,1,0,0,45,1,1,2,0,0,1,0,1,1,1,1,2,102.15,4735.35,0
1769-GRUIK,0,0,0,0,18,1,0,2,0,0,0,0,0,0,0,1,0,71.1,1247.75,0
5240-IJOQT,1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,74.7,74.7,1
8819-WFGGJ,1,0,1,0,68,0,2,1,1,0,1,0,1,1,2,1,2,54.1,3794.5,0
7427-AUFPY,1,0,0,0,54,1,0,0,2,2,2,2,2,2,2,0,3,19.65,1008.7,0
2811-POVEX,0,1,1,1,23,1,0,2,0,1,1,0,0,1,0,1,2,88.45,2130.55,0
1092-GANHU,1,0,0,0,17,1,0,2,0,0,1,0,0,0,0,1,0,76.65,1313.55,1
7898-PDWQE,1,0,1,0,71,1,1,1,1,1,1,1,0,1,2,0,3,80.4,5727.15,0
9972-EWRJS,0,0,1,1,67,1,0,0,2,2,2,2,2,2,2,1,2,19.25,1372.9,0
9314-IJWSQ,0,0,1,1,14,1,1,2,0,0,0,0,1,0,0,1,0,84.8,1203.9,0
0661-XEYAN,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,1,1,25.8,25.8,1
5799-JRCZO,0,0,0,1,63,1,0,0,2,2,2,2,2,2,2,0,3,19.5,1215.1,0
1921-KYSAY,0,0,0,0,41,1,1,1,0,0,1,1,0,1,1,1,0,68.6,2877.05,0
6198-RTPMF,0,0,1,0,17,1,1,2,0,0,0,0,1,1,0,0,0,92.6,1579.7,0
2924-KHUVI,1,0,1,0,56,1,1,2,1,0,0,0,1,1,1,1,0,100.55,5514.95,0
1925-GMVBW,0,0,0,0,5,1,0,0,2,2,2,2,2,2,0,0,3,20.55,96.1,0
7881-EVUAD,0,0,0,0,2,0,2,1,1,1,0,0,0,1,0,1,0,42.6,72.4,1
6184-DYUOB,0,0,1,0,3,1,0,0,2,2,2,2,2,2,0,1,1,19.6,55.25,0
9207-ZPANB,1,0,0,0,37,1,1,1,1,1,1,1,0,0,1,0,0,67.45,2443.3,0
5766-XQXMQ,0,0,0,0,29,1,0,1,1,1,1,0,0,1,0,1,2,68.85,1970.5,1
9327-QSDED,1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1,43.55,335.4,0
1656-DRSMG,0,0,0,0,63,1,1,2,0,1,1,1,1,1,0,1,3,109.85,7002.95,0
3012-VFFMN,0,0,1,1,7,1,0,0,2,2,2,2,2,2,0,0,1,20.65,158.95,0
2984-AFWNC,0,0,0,0,3,1,0,2,0,1,0,0,1,1,0,0,0,95.4,293.15,0
0640-YJTPY,1,0,1,1,72,1,0,0,2,2,2,2,2,2,2,0,2,21,1493.75,0
8096-LOIST,0,0,0,0,19,1,0,1,0,0,0,0,0,1,0,1,0,56.2,1093.4,0
9764-REAFF,0,0,1,0,59,1,0,0,2,2,2,2,2,2,2,0,2,18.4,1057.85,0
3703-VAVCL,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,3,90,190.05,1
7107-UBYKY,0,0,1,1,35,1,1,0,2,2,2,2,2,2,0,1,0,25.75,882.55,0
4881-GQJTW,1,0,0,0,14,1,0,0,2,2,2,2,2,2,0,0,3,19.6,300.4,0
8519-QJGJD,0,0,0,0,14,1,0,2,0,0,1,0,0,0,0,0,0,75.35,1025.95,1
7876-DNYAP,0,0,1,1,69,1,0,0,2,2,2,2,2,2,2,0,3,19.8,1436.95,0
7905-NJMXS,1,1,1,0,7,1,1,1,1,1,0,1,0,0,0,0,0,64.2,475,0
2882-WDTBA,1,0,1,1,69,1,0,1,1,1,1,1,1,0,2,1,2,75.75,5388.15,0
2091-GPPIQ,0,0,1,1,72,1,1,1,0,1,0,1,1,1,2,1,0,78.95,5730.15,0
6326-MTTXK,1,0,0,0,8,1,1,2,0,1,0,0,1,1,0,0,0,100.85,819.55,1
5071-FBJFS,0,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,50.3,217.1,0
2796-UUZZO,1,0,1,1,63,1,0,2,0,1,1,0,0,0,0,1,3,80.3,4896.35,0
2429-AYKKO,1,0,0,0,72,1,0,0,2,2,2,2,2,2,2,0,2,19.85,1434.1,0
9798-OPFEM,0,0,0,0,46,1,0,0,2,2,2,2,2,2,2,1,0,21.1,937.1,0
0330-IVZHA,0,0,1,0,5,1,0,2,0,0,0,0,0,0,0,0,0,69.95,330.15,1
3794-NFNCH,1,0,1,0,30,1,0,1,0,0,1,0,0,0,0,1,1,50,1474.9,0
5193-QLVZB,1,0,0,0,63,1,1,2,0,1,1,0,1,1,2,1,2,104.75,6536.5,0
7114-AEOZE,0,0,0,0,60,1,0,0,2,2,2,2,2,2,2,0,2,19.85,1128.1,0
2886-KEFUM,0,0,1,0,63,1,1,2,0,1,1,0,1,1,1,1,0,107.5,6873.75,1
5522-NYKPB,1,0,1,1,25,1,0,2,0,0,0,1,1,0,0,0,0,85.9,2199.05,0
4237-RLAQD,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,45.85,45.85,1
9957-YODKZ,1,1,1,0,6,1,1,2,0,0,1,0,0,0,0,1,0,80.8,457.1,0
6518-KZXCB,1,0,0,0,22,1,1,0,2,2,2,2,2,2,2,0,1,25.25,566.5,0
2245-ADZFJ,0,0,1,1,31,1,1,1,0,1,0,1,1,1,2,0,2,80.55,2471.6,0
7776-QGYJC,0,0,1,1,39,1,0,2,0,0,1,1,0,0,0,1,2,81.5,3107.3,0
9313-QOLTZ,1,0,0,0,26,1,0,0,2,2,2,2,2,2,0,0,1,20.9,518.3,0
9651-GTSAQ,0,0,1,0,53,1,0,2,1,1,1,0,1,1,1,1,2,106.1,5769.75,1
3186-BAXNB,0,0,0,0,1,1,0,2,0,1,0,1,1,0,0,0,0,91.7,91.7,1
4672-FOTSD,1,0,0,0,12,1,1,1,1,1,0,1,0,0,0,1,0,67.25,832.3,0
0637-YLETY,0,0,0,0,16,1,1,2,0,1,1,0,0,1,0,1,3,95.6,1555.65,1
9818-XQCUV,0,0,0,0,2,1,0,0,2,2,2,2,2,2,0,0,1,20.35,45.3,0
7338-ERIVA,1,0,0,1,39,0,2,1,1,0,0,1,1,0,1,0,2,45.05,1790.6,0
1157-BQCUW,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,74.95,74.95,1
8259-NFJTV,0,0,1,1,7,0,2,1,1,0,0,1,0,0,0,0,1,34.65,246.6,0
3223-DWFIO,1,1,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,69.35,261.65,0
2660-EMUBI,1,1,0,0,10,1,1,2,0,0,0,0,1,1,0,1,0,95.35,898.35,1
6968-GMKPR,0,0,0,0,55,1,0,2,0,1,1,0,0,0,0,1,0,81.55,4509.5,0
4751-ERMAN,1,0,1,1,72,1,0,1,0,1,1,0,1,1,2,1,2,75.4,5480.25,0
1436-ZMJAN,0,0,1,0,10,1,0,1,0,0,1,0,1,1,0,1,3,67.8,653.15,0
3292-PBZEJ,1,1,0,0,11,1,1,2,0,1,1,1,1,1,0,1,0,111.4,1183.05,0
0799-DDIHE,0,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,0,46.3,639.45,0
3070-FNFZQ,0,0,1,1,23,1,0,0,2,2,2,2,2,2,2,0,2,20.4,478.75,0
2812-SFXMJ,1,0,0,1,1,1,0,0,2,2,2,2,2,2,0,0,1,20.05,20.05,0
7675-OZCZG,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,45,127.1,1
5014-WUQMG,1,0,1,1,47,1,0,2,1,1,1,0,0,1,1,1,0,96.1,4391.45,0
5312-TSZVC,0,0,0,1,15,1,0,0,2,2,2,2,2,2,1,0,1,19.65,270.6,0
2003-CKLOR,1,0,0,0,66,1,0,2,0,1,1,0,1,1,0,0,0,99.5,6710.5,1
0993-OSGPT,0,1,1,0,68,1,0,1,0,1,1,1,0,0,1,1,2,60.65,3975.9,0
9254-RBFON,0,0,1,1,17,1,0,2,0,0,1,1,1,1,1,0,2,98.6,1704.95,1
1205-WNWPJ,0,0,0,0,7,1,0,1,0,0,0,1,1,0,0,1,1,59.5,415.95,1
9391-EOYLI,1,1,1,0,12,1,0,2,0,0,0,0,0,1,0,1,0,80.45,950.2,1
7108-DGVUU,0,1,1,0,21,1,1,1,0,1,1,0,0,1,1,0,2,71.7,1497.05,0
2782-JEEBU,1,0,0,0,21,0,2,1,0,1,0,1,0,0,0,1,1,36,780.15,0
5127-BZENZ,0,0,1,1,56,1,1,1,1,0,0,0,1,0,1,0,2,65.2,3512.15,0
2720-FVBQP,0,0,1,1,6,1,1,1,0,0,0,0,0,0,0,1,3,48.95,273.25,0
9906-NHHVC,0,1,0,0,65,0,2,1,0,1,1,0,1,1,2,1,2,53.5,3517.9,0
4522-XRWWI,1,0,1,0,42,1,1,1,1,0,0,1,1,1,1,0,3,80.45,3375.9,0
3766-EJLFL,0,0,1,1,68,1,1,2,1,0,1,1,1,1,2,1,2,109.05,7508.55,0
5939-SXWHM,1,0,1,1,48,1,1,0,2,2,2,2,2,2,2,0,2,26.3,1245.05,0
8152-UOBNY,0,1,0,0,50,1,1,2,0,1,0,1,1,1,1,1,0,106.8,5347.95,0
7351-KYHQH,0,1,0,0,7,1,0,1,0,1,1,0,1,0,0,1,0,64.95,493.65,0
7643-RCHXS,0,0,1,1,63,1,0,0,2,2,2,2,2,2,2,0,0,19.35,1263.85,0
8246-SHFGA,1,0,0,0,17,1,0,0,2,2,2,2,2,2,0,0,3,21.1,385.55,0
8387-MOJJT,0,0,1,1,42,1,0,2,0,0,0,0,1,0,0,1,3,77.95,3384,1
0620-XEFWH,1,0,1,1,4,1,0,0,2,2,2,2,2,2,0,0,1,18.85,84.2,0
6485-QXWWE,0,0,0,1,62,1,1,0,2,2,2,2,2,2,2,0,2,26,1638.7,0
2761-OCIAX,1,1,0,0,2,1,0,2,0,1,0,0,0,0,0,1,0,74.7,165.4,1
7321-VGNKU,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,1,0,70.35,120.25,0
5327-CNLUQ,1,0,1,0,48,1,1,2,1,1,1,0,1,0,2,1,2,96.9,4473.45,0
7552-KEYGT,1,0,1,0,27,1,0,0,2,2,2,2,2,2,2,0,2,19.55,520.55,0
5816-JMLGY,0,0,1,1,70,1,0,1,0,1,1,1,1,1,2,1,2,80.4,5717.85,0
3068-OMWZA,1,1,0,0,1,1,1,2,0,0,1,0,1,0,0,1,0,88.8,88.8,1
2927-QRRQV,1,0,1,0,46,1,1,2,0,1,1,0,1,0,1,1,0,94.65,4312.5,0
6032-KRXXO,1,0,0,0,30,1,0,2,0,0,0,0,1,1,0,1,0,90.25,2755.35,1
7459-RRWQZ,0,0,0,0,15,1,1,1,1,0,0,0,0,1,0,1,2,64.65,994.55,1
6265-SXWBU,1,0,1,1,69,1,1,2,0,1,1,0,1,0,1,0,3,95.75,6511.25,0
7941-RCJOW,1,0,0,0,65,1,0,0,2,2,2,2,2,2,2,1,3,19.55,1218.65,0
6374-NTQLP,1,1,1,1,72,1,0,2,1,0,1,1,1,1,2,1,3,104.1,7447.7,0
4154-AQUGT,1,1,1,0,13,1,0,2,0,1,0,1,0,1,0,1,2,89.05,1169.35,1
2387-KDZQY,1,0,0,0,17,1,0,0,2,2,2,2,2,2,1,1,1,20.1,279.5,0
